username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
LexBarajas23,"b'pedophilia is a psychological disorder. just like schizophrenia, bipolar disorder, dissociative identity disorder etc. not every pedophile has raped a child just like not every schizophrenic, bipolar or did person have killed someone. https://t.co/injpcgjfae'",no retweet username,[],2018-08-01 06:53:57+00:00,635,342
chuckndallas,"b'what do you get when you cross bipolar,depression, schizophrenia, anxiety disorder and agoraphobia ......\nu get me! chucky \xe2\x80\x94 feeling overwhelmed'",no retweet username,[],2018-08-01 06:51:10+00:00,188,391
ikatg,"b'artificial intelligence\xe3\x80\x8c\xe4\xba\xba\xe5\xb7\xa5\xe7\x9f\xa5\xe8\x83\xbd\xe3\x80\x8d\nmedical expertise\xe3\x80\x8c\xe5\x8c\xbb\xe7\x99\x82(\xe3\x81\xae\xe5\xb0\x82\xe9\x96\x80)\xe6\x8a\x80\xe8\xa1\x93\xe3\x80\x8d\nbipolar disorder\xe3\x80\x8c\xe5\x8f\x8c\xe6\xa5\xb5\xe6\x80\xa7\xe9\x9a\x9c\xe5\xae\xb3\xe3\x80\x8d\nepisode of symptoms\xe3\x80\x8c\xe7\x97\x87\xe7\x8a\xb6\xe3\x81\xae\xe7\x99\xba\xe7\x8f\xbe\xe3\x80\x8d\n(time, tech, 2017/10/06\xe3\x82\x88\xe3\x82\x8a)'",no retweet username,[],2018-08-01 06:50:07+00:00,113,80
kaia_blueyes,"b""going strong today at work.  it is beginning to feel normal to smile for any reason at all and not force it.  in two months i'll posspily start medication to help my bipolar 2 disorder.  still little scared of meds. #bipolardisorder #smiling #nevergiveup""",no retweet username,[],2018-08-01 06:48:44+00:00,70,32
baker__baker19,"b""and they did it because they wanted to share it. depession isn't a joke, anxiety isn't a joke, bipolar personality disorder isn't a joke, social anxiety isn't a joke. this is all fucking real, its not a fucking joke. welcome to the fucking real world,where this all fucking exists""",no retweet username,[],2018-08-01 06:44:57+00:00,55,205
gari_and_beans,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 06:44:21+00:00,2378,2558
AdvocacySAMHAM,b'the 9 worst symptoms of bipolar disorder we don\xe2\x80\x99t talk about https://t.co/jbgzvo4qbm',no retweet username,[],2018-08-01 06:44:21+00:00,1238,2449
kktamz,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:39:51+00:00,1155,1005
yemisichei,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:37:48+00:00,824,412
HeGotAFlipPhone,"b""i haven't been manic since i was 16 and i haven't blacked out from a manic episode in 2 and a half years. i really hope this doesn't escalate further. i'm under a lot of pressure and stress right now, so i definitely need to be careful.""",no retweet username,[],2018-08-01 06:32:31+00:00,1065,697
dammifaj,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:31:25+00:00,420,335
mabitxch,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:26:16+00:00,10521,5835
HandesUp,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 06:25:45+00:00,829,572
liyanamira97,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:25:07+00:00,23,17
stigmafighters,b'if you have bipolar disorder retweet this.',stigmafighters,[],2018-08-01 06:25:04+00:00,14844,10864
fallingscorpio,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:23:57+00:00,2437,766
LordHerry,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 06:21:43+00:00,2905,2282
cali4niaenglsh,"b""bc it's complicated and bc trying to explain it involves discussing 2 major contributing factors:\n1. bipolar disorder\n2. sexual trauma\nand i don't like talking about either of those. obviously\nso, going with queer, for now at least. nice and vague""",no retweet username,[],2018-08-01 06:21:00+00:00,153,260
trafficbutter,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact\n\nvia @whattheffacts'",no retweet username,"[{'text': 'WhatTheFact', 'indices': [96, 108]}]",2018-08-01 06:20:48+00:00,346093,26984
BlackDiamondSu,b'results suggest that a ketogenic diet can act as a mood stabilizer in patients with type ii bipolar disorder. #verylowcarb #keto #science https://t.co/otwgzcp3l6',KetoScience,"[{'text': 'verylowcarb', 'indices': [127, 139]}]",2018-08-01 06:19:29+00:00,2235,712
AnjeanL,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:18:10+00:00,819,121
TonyBonesYou,b'i showered today.\n\n#manic #depression #bipolardisorder #progress #war #victorywillbemine https://t.co/j1jozmsxac',no retweet username,"[{'text': 'manic', 'indices': [19, 25]}, {'text': 'depression', 'indices': [26, 37]}, {'text': 'bipolardisorder', 'indices': [38, 54]}, {'text': 'progress', 'indices': [55, 64]}, {'text': 'war', 'indices': [65, 69]}, {'text': 'victorywillbemine', 'indices': [70, 88]}]",2018-08-01 06:17:32+00:00,230,466
Fabian_Steve,"b'if anyone wants to know more about demi lovato, her youtube documentary \xe2\x80\x9csimply complicated\xe2\x80\x9d is amazing. its about disney, abandonment issues from her dad, bipolar, eating disorder, addictions, her break up. it also shows how down to earth she is - watch a preview here!! \xf0\x9f\x92\x96 https://t.co/orbwvkgkvl'",ddlweakness,[],2018-08-01 06:17:17+00:00,12003,10429
DaraJInwoo,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:13:44+00:00,35,191
Angel_lady,"b""everyday we fight #thebipolarbattle.\nit takes strength.\nit takes courage.\npeople will try to bring you down.\ndon't let them!\nyou are a warrior, my friend!!!\n#bipolardisorder #bipolar #bipolarwarrior #strength #bipolarstrong #courage #warrior #sicknotweak #keeptalkingmh https://t.co/hu9is36dtw""",BipolarBattle,"[{'text': 'thebipolarbattle', 'indices': [37, 54]}]",2018-08-01 06:10:13+00:00,1064,681
bubbud2,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:09:26+00:00,182,292
loiskorede,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:08:33+00:00,705,672
yamiIethxo,b'yes i\xe2\x80\x99m in a manic episode',no retweet username,[],2018-08-01 06:08:25+00:00,836,107
luisrochaishere,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:06:22+00:00,667,1785
dangdxng,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:06:03+00:00,692,332
samsnappedit,"b'bipolar disorder is no joke, it\xe2\x80\x99s a mental illness &amp; it not only affects the person suffering from it but also everyone around them...don\xe2\x80\x99t make jokes about it cause trust me, manic episodes aren\xe2\x80\x99t funny. :)'",tashamarri,[],2018-08-01 06:05:04+00:00,1417,685
allyssamadri,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:03:53+00:00,898,773
OnyxGodwin,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:03:48+00:00,3297,815
yaisel_sosa,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 06:02:03+00:00,8,100
rmunira_,b'the most problematic issue with bipolar disorder: \xe2\x80\x98normalcy\xe2\x80\x99: https://t.co/6rvepzu7d6 via @bphopemag https://t.co/jgs8opbgmr',MentalHealthAm,[],2018-08-01 05:59:32+00:00,118,73
Munhu_,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 05:58:44+00:00,315,441
Silva4292,b'35 things people with bipolar disorder want their friends to know https://t.co/jnhajlcbzn',no retweet username,[],2018-08-01 05:56:31+00:00,41,176
MRoopchand143,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 05:53:45+00:00,1493,549
rojinayamin_,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:52:28+00:00,624,565
jaylef5,"b""when i'm happy, i can't figure out if it's because i deserve it, or if it's just a lucky day with bipolar disorder. :,)""",no retweet username,[],2018-08-01 05:51:06+00:00,25,45
SarahWritesAll,"b'the lyrics \xe2\x80\x9chello darkness, my old friend, i\xe2\x80\x99ve come to talk to you again\xe2\x80\x9d are ringing so true at the moment. #depression is hitting me hard. i gladly admit i battle #bipolardisorder all\xe2\x80\xa6 https://t.co/gaafkebpzm'",no retweet username,[],2018-08-01 05:50:16+00:00,78,479
_nblhj,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:50:09+00:00,216,330
acamair,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:48:31+00:00,77,222
Lallanagraphy,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:48:09+00:00,841,320
ThePMFAutism,"b'as reviewed by l.d. lewis, crazy tells the story of \xe2\x80\x9can emotionally embattled artist, izzy, whose teenage angst is discovered to be the early and intense throes of bipolar disorder.\xe2\x80\x9d\n\n#thepmfautism #bipolar #adults #teens https://t.co/ulhcfqwut9'",no retweet username,[],2018-08-01 05:47:37+00:00,337,471
SelenaMarieWil3,"b'a short video about the artwork in my home &amp; how it connects to my life w/ mental illness- ""art and mental illness: the caged owl""-hope you enjoy! #mentalhealthawareness #mentalhealth #mentalillness #bipolardisorder #depressionisreal #artistictuesday #mentalhealthmatters #blogger https://t.co/lfhqj9fkng'",hannahdblum,[],2018-08-01 05:46:01+00:00,85,78
http_www_JIL,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 05:45:37+00:00,66,111
Jaqckglam,b'was it leo season energy or was it a manic episode \nthe world may never know\xf0\x9f\x99\x83',no retweet username,[],2018-08-01 05:43:24+00:00,549,792
kariamommyy,b'@loveeeeerica \xf0\x9f\x98\xad is he a december or november sagittarius \xf0\x9f\xa4\x94  cause us november sagittarius\xe2\x80\x99s have some attitudes forreal \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f but i have a bipolar disorder so my attitudes be crazy but i control all that but my brothers older and younger not all of them are my blood.',no retweet username,[],2018-08-01 05:41:37+00:00,1543,1272
miss_sparkles11,b'@molly3186 my brother suffers from bipolar disorder and addiction. it took 10 years of absolute hell before he was given a proper diagnosis. i feel your pain in so many ways. i hope he gets the help that he needs \xf0\x9f\x92\x95',no retweet username,[],2018-08-01 05:39:10+00:00,13446,8202
luismadridp,"b'nearly 6 million americans have #bipolardisorder, and most have probably wondered why. a heinz c. prechter bipolar research program team has an answer\xe2\x80\x94or rather, 7 answers: https://t.co/dkxtlkiun9 #bipolarawareness #mentalhealthresearch #hope'",bpHopeMag,"[{'text': 'bipolardisorder', 'indices': [47, 63]}]",2018-08-01 05:38:57+00:00,7563,1064
Lizdesh,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:37:14+00:00,488,524
BptLil,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-08-01 05:35:37+00:00,711,525
SyamOhSam,"b'until 1948, 7-up contained ""lithium citrate"", a mood stabilizer used to treat bipolar disorder. #whatthefact'",WhatTheFFacts,"[{'text': 'WhatTheFact', 'indices': [115, 127]}]",2018-08-01 05:32:40+00:00,452,400
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
pojiepooh,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:59:35+00:00,4564,1502
613killjoy,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:59:23+00:00,452,261
miyaerialist,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:59:08+00:00,25386,6153
kieraswifty,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:52:33+00:00,386,552
elllleboogey1,b'this man is chasing his schizophrenic brother throughout the city because he\xe2\x80\x99s having a manic episode and stole their moms car. that\xe2\x80\x99s a love some people will never understand',no retweet username,[],2018-09-01 08:50:42+00:00,232,239
httpsofiia,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:44:02+00:00,397,173
prateik09,b'she is suffering from bipolar disorder. https://t.co/mds015njro',vivekagnihotri,[],2018-09-01 08:43:55+00:00,63,220
LucaMunz,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:42:42+00:00,791,771
emily_growing,b'beautiful first person perspective of living with bi polar #bpd #bipolardisorder #bipolar1 #mentalhealth #mentalwealth #recovery #awakening #psychosis #spiritualawakening https://t.co/sqrhy3bgi8',no retweet username,"[{'text': 'bpd', 'indices': [59, 63]}, {'text': 'bipolardisorder', 'indices': [64, 80]}, {'text': 'bipolar1', 'indices': [81, 90]}, {'text': 'mentalhealth', 'indices': [91, 104]}]",2018-09-01 08:42:32+00:00,361,1284
gabriellahanlan,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:35:20+00:00,295,247
philcenru,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:33:47+00:00,1041,3000
Zaynithiya,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:32:34+00:00,388,195
misnomered,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:30:08+00:00,349,678
Liberty_Brail,"b'a total of 201 people with psychiatric disorders were killed by euthanasia in belgium between 2014 and 2017 including for mood disorders such as depression, bipolar disorder (73 cases); organic mental... https://t.co/7jwxwtnglo'",theWesleyJSmith,[],2018-09-01 08:28:47+00:00,2604,2881
courtneybyatt,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:28:15+00:00,565,256
IamMo92,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:24:41+00:00,87,465
NinaFuchs3,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:22:11+00:00,322,146
SwatiTheGeek,"b'here\'s my first attempt at an #aesthetic for love thy neighbour, which is currently in the #amquerying stage. \n""a 23-year-old youtuber with #bipolardisorder must confront the demons of her past when she falls for her next door neighbour."" set in #mumbai! \n#ownvoicesromance https://t.co/ovoogekc1p'",no retweet username,"[{'text': 'aesthetic', 'indices': [30, 40]}, {'text': 'amquerying', 'indices': [91, 102]}]",2018-09-01 08:21:53+00:00,1033,744
mskyrramartin,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:18:41+00:00,110,228
ThirstyEagle,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 08:18:35+00:00,116,511
JillWiltshire17,"b'if @austpsych have their way, thise with bipolar disorder in australia will only be able to access approximately 40% of psychologists available in our country.  @mbsreviews @greghuntmp this can only lead to disaster @francis @equalpsychology @reformaps https://t.co/nlpayf2wj1'",CherieDorotich,[],2018-09-01 08:18:07+00:00,28,94
EvidenceRobot,b'sr of usefulness of #psychological #interventions for #bipolar disorder in #lami countries: https://t.co/ejuy1yrxlc',raj_psyc,"[{'text': 'Psychological', 'indices': [34, 48]}, {'text': 'interventions', 'indices': [49, 63]}, {'text': 'bipolar', 'indices': [68, 76]}, {'text': 'LAMI', 'indices': [89, 94]}]",2018-09-01 08:17:17+00:00,6152,1
wadhou,"b'bipolar demonization of iran as either ""taking over mideast"" or ""fighting for survival"" indicates us cognitive disorder &amp; demagoguery unleashed by collapse of america\'s moral compass. iran has been and always will be a stable, powerful &amp; responsible regional actor.'",JZarif,[],2018-09-01 08:16:57+00:00,305,150
JackDancer_,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:14:07+00:00,625,459
neverlandXcliff,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:14:04+00:00,2917,1145
mvrtinxzz,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:13:05+00:00,52,76
TinekeHomans,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:12:51+00:00,155,186
raj_psyc,b'sr of usefulness of #psychological #interventions for #bipolar disorder in #lami countries: https://t.co/ejuy1yrxlc',no retweet username,"[{'text': 'Psychological', 'indices': [20, 34]}, {'text': 'interventions', 'indices': [35, 49]}, {'text': 'bipolar', 'indices': [54, 62]}, {'text': 'LAMI', 'indices': [75, 80]}]",2018-09-01 08:10:36+00:00,11224,1923
11VernonI,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:06:28+00:00,434,374
emmalouisee_1,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:05:44+00:00,614,390
Olisaemeka042,"b'please don\xe2\x80\x99t say you:\n\n- have ocd because you like your flat clean\n- have bipolar because you had a mood swing\n-  have anxiety disorder because you\xe2\x80\x99re nervous\n- have depression because you had a bad day\n\nthese are illnesses, not things you should use to describe normal emotions'",hatttiegladwell,[],2018-09-01 08:03:24+00:00,1242,616
vamnillabeamnsh,b'don\xe2\x80\x99t say you\xe2\x80\x99re depressed if you\xe2\x80\x99re just upset. don\xe2\x80\x99t say you\xe2\x80\x99re bipolar if you have one mood swing. don\xe2\x80\x99t say you have an anxiety disorder if you have normal stress. mental health is not taken seriously because we throw out disorders like they\xe2\x80\x99re adjectives describing a mood.',lextra0rdinary,[],2018-09-01 08:03:20+00:00,166,148
