username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following 
DBSAlliance,b'10 #movies about mental illness and what they taught me: https://t.co/6ces991b99 @themighty #mentalhealth @mhchat https://t.co/nkqj9nbgux',no retweet username,"[{'text': 'Movies', 'indices': [3, 10]}, {'text': 'mentalhealth', 'indices': [92, 105]}]",2017-07-01 00:43:04+00:00,32092,169
BoodaDavis,"b'dis is not a caught n the moment tweet\xe2\x80\xbc\xef\xb8\x8f #444album should automatically b mentioned n the same breath as reasonable doubt, black album &amp; bp1'",no retweet username,"[{'text': '444album', 'indices': [41, 50]}]",2017-06-30 23:46:59+00:00,2367,5000
bibian_ono0123,b'\xe9\xad\x94\xe6\xb3\x95\xe7\x8e\x89\xe3\x81\x8c\xe5\xb0\xbd\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x81\x8a\xe3\x82\x80\xe3\x81\x99\xe3\x81\xb3\xf0\x9f\x8d\x99\xe6\x8a\x95\xe3\x81\x92\xe3\x81\xa8\xe3\x82\xbf\xe3\x83\x8c\xe3\x82\xad\xe3\x82\x92\xe5\x80\x92\xe3\x81\x99\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xab\xe5\xb0\x82\xe5\xbf\xb5\xe3\x80\x82\nbp1 \xe3\x81\xa73\xe6\x9e\x9a\xe8\x90\xbd\xe3\x81\xa8\xe3\x81\x99\xe3\x81\xae\xe3\x81\xa7\xe3\x83\x9e\xe3\x83\xa9\xe3\x82\xbd\xe3\x83\xb3\xe3\x81\x99\xe3\x82\x8c\xe3\x81\xb0\xe7\xa8\xbc\xe3\x81\x92\xe3\x81\x9d\xe3\x81\x86\xf0\x9f\x8e\xb5 https://t.co/n9o0vi4ura',no retweet username,[],2017-06-30 23:42:50+00:00,843,757
yemekonnin,"b""@leebrowski tell me the best track on bp1 and tell me it wasn't produced by a monster just blaze or kanye beat. the soulful sampling made bp1 a classic""",no retweet username,[],2017-06-30 23:41:26+00:00,328,530
dji75mike,b'@reason313 honestly... vol 2 is what made me a jayz fan. i only got bp1 over it just because of that alone',no retweet username,[],2017-06-30 23:02:35+00:00,1170,969
lloyd_t_spencer,b'@305_ronni @kilzan1 @sarahthenasty @ezlusztig @braddjaffy @realdonaldtrump the narcissistic symptoms are probably a personality disorder; cannot medicate that. the volatility symptoms could be bipolar or dementia. https://t.co/9ncdvac8jb',no retweet username,[],2017-06-30 22:31:17+00:00,17634,18618
InspireMalibu,b'teens with bipolar disorder: when your doctor misses your diagnosis https://t.co/zevk1zl9lf via @yourteenmag https://t.co/6wmjvqtlos',AskDocG,[],2017-06-30 22:25:08+00:00,5066,4896
1of1Collect,b'check out nick senzel 2017 bowman prospect rc #bp1 reds https://t.co/p4ahaqix87 @ebay',no retweet username,"[{'text': 'BP1', 'indices': [46, 50]}]",2017-06-30 22:23:22+00:00,491,592
GoodGuyMovies,b'the house 2017 \nhttps://t.co/nfl8malq5k https://t.co/cdr1fx0p7n',no retweet username,[],2017-06-30 22:09:03+00:00,16,263
lifelineforhope,b'these movies about #mentalhealth taught me how to help someone else who is struggling https://t.co/oa3szwpj2q @themightysite #bipolar https://t.co/wbaniuj0ax',no retweet username,"[{'text': 'mentalhealth', 'indices': [19, 32]}]",2017-06-30 22:06:10+00:00,279,444
raychlovsbeauty,b'just made a very personal post about my bipolar disorder over on my blog #mentalhealth @mindcharity   https://t.co/y7a4amhgpe https://t.co/7janf80kka',no retweet username,"[{'text': 'mentalhealth', 'indices': [73, 86]}]",2017-06-30 22:02:06+00:00,48,259
yinan1407,b'https://t.co/1s8tqqccnx',no retweet username,[],2017-06-30 21:40:32+00:00,29,102
yinan1407,b'\xe9\x92\xa2\xe7\x90\xb4\xe8\xb0\x83\xe5\xbe\x8b\xe7\x9a\x84\xe5\xbe\x8b\xe5\x88\xb6... https://t.co/d884u7jkee',no retweet username,[],2017-06-30 21:38:52+00:00,29,102
genc_____,"b'most people with bipolar disorder experience, it can be different for people with type 1, 2, or cyclothymia'",lesbianoverlord,[],2017-06-30 21:30:16+00:00,37,171
MoxiePie,"b""i'm reading about halsey, and i have to say i'm impressed. she's open about her bipolar disorder. frankly i was expecting far less depth... https://t.co/zy0levmzad""",no retweet username,[],2017-06-30 21:06:33+00:00,2784,2588
Beyonce_Miami,"b'rt @beyonce_miami do you think mchg is your best work? [hard to beat rd,bp1,tba. it can fight for 4th #factsonly]'",sc,"[{'text': 'factsonly', 'indices': [112, 122]}]",2017-06-30 20:01:10+00:00,5235,268
crazyjc1,b'@ryguy176 @oishinohara really wish more ppl played it. the three ppl i know who played it shares my love for it. bp2 is like a totally different game from bp1.',no retweet username,[],2017-06-30 19:57:38+00:00,324,666
8tax2_hatatan_b,b'\xe5\x86\xa5\xe3\x81\xaf\xe6\xad\xa3\xe8\xa6\x8f\xe3\x82\x82\xe4\xb9\xb1\xe3\x82\x82\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x89\xe7\x9a\xbf\xe5\xa4\x9a\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x93\xe7\xb5\x82\xe3\x82\x8f\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x93\xe3\x81\xa7\xe6\xad\xbb\xe3\x82\x93\xe3\x81\xa7\xe3\x82\x8b\xe3\x82\x93\xe3\x81\xa0\xe3\x82\x88\xe3\x81\xaa\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\n\xe7\x9a\xbf\xe8\xb6\x8a\xe3\x81\x88\xe3\x82\x8c\xe3\x81\xb0\xe8\xa1\x8c\xe3\x81\x91\xe3\x81\x9d\xe3\x81\x86\xe3\x81\xaa\xe6\xb0\x97\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81as\xe3\x81\xaa\xe3\x82\x89\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xaf\xe6\x9c\x89\xe3\x82\x8b\xe3\x81\x8b\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x80\x82\n\xe8\xa0\x8d\xe3\x81\xae\xe6\x96\xb9\xe3\x81\x8c\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xaf\xe5\x85\xa8\xe3\x81\x8f\xe5\xa4\xa2\xe3\x81\xad\xe3\x83\xbc\xe3\x81\xaa\xe3\x80\x82\n\xe5\x98\x86\xe3\x81\x8d\xe3\x81\xae\xe6\x96\xb9\xe3\x81\x8cbp1/3\xe4\xbd\x8d\xe4\xbd\x8e\xe3\x81\x84\xe3\x81\x97\n\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xa2\xe3\x81\x8c\xe5\x85\xa8\xe3\x81\x8f\xe3\x82\x82\xe3\x81\xa3\xe3\x81\xa6\xe7\x84\xa1\xe7\x90\x86\xe3\x82\xb2\xe3\x83\xbc',no retweet username,[],2017-06-30 19:41:14+00:00,466,594
WikiAwkward,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/bscqev47lf https://t.co/i0dksqsq8e',no retweet username,[],2017-06-30 19:40:08+00:00,18245,1
ZaynM5lik,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/0lnfdngeau https://t.co/r8zsfb7mf5',no retweet username,[],2017-06-30 19:40:07+00:00,55206,19794
QuizeosTrivia,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/9f9gbt9f8i https://t.co/be4fislj1c',no retweet username,[],2017-06-30 19:40:07+00:00,29994,15
Harry8tyles,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/c6jb9zkdqp https://t.co/gwqwtpov92',no retweet username,[],2017-06-30 19:40:07+00:00,39682,22415
altaz933,b'new will ferrell movie the house opens today do i go see this or babydriver? @altaz933 https://t.co/g8n66ccnwc',iancamfield,[],2017-06-30 19:34:10+00:00,7070,829
iancamfield,b'new will ferrell movie the house opens today do i go see this or babydriver? @altaz933 https://t.co/g8n66ccnwc',no retweet username,[],2017-06-30 19:32:23+00:00,8252,1208
Centerstone,"b""dorothy moll of @namicommunicate on why people with schizophrenia &amp; bipolar disorder don't take their meds. https://t.co/dswqdfvaie https://t.co/7dzje9kwyt""",no retweet username,[],2017-06-30 19:30:01+00:00,2210,143
jls_001,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/wbzmlak9s7 https://t.co/dwx89qenly',no retweet username,[],2017-06-30 19:29:16+00:00,19172,30933
NiallHor5n,b'9 symptoms of bipolar disorder: are you bipolar?... https://t.co/gqujrhmlll https://t.co/fmc2s9oow1',no retweet username,[],2017-06-30 19:29:15+00:00,68135,29033
ascaniocarlose,b'my article on what needs to be done to revive the venezuelan oil industry for oil magazine @aboutoil \nhttps://t.co/llb52yynho https://t.co/kt4tddkpb2',fmonaldi,[],2017-06-30 19:25:14+00:00,2304,4932
kmyre,b'#bipolar disorder is a serious brain illness. it is also called manic-depressive illness or manic depression.... https://t.co/dd5zfwpuck',no retweet username,"[{'text': 'Bipolar', 'indices': [0, 8]}]",2017-06-30 19:00:13+00:00,829,1976
ShampooPapi_,"b'@smoov_wfgn my top 5 is bp1, reasonable doubt, black album, vol 3., vol 2.'",no retweet username,[],2017-06-30 18:58:15+00:00,587,973
amobeirne,"b""giving someone label bipolar while try to cover up antidepressants cause mania / psychosis is barbaric. it's in dsm-iv-tr! @irishpsychiatry https://t.co/89wkhin1du""",no retweet username,[],2017-06-30 18:53:25+00:00,2855,5001
PoisonousPlum,b'@ranterati @keitholbermann its much more likely george was bipolar at least in his mania he was intelligent enough to withdraw from public view so higher iq for sure',no retweet username,[],2017-06-30 18:49:54+00:00,1519,4999
MrsTeriDawn,b'i have extreme monthly cycles. i tend to go from depression to manic with about a week of stability. being #bipolar sucks.',no retweet username,"[{'text': 'bipolar', 'indices': [107, 115]}]",2017-06-30 18:39:58+00:00,1883,925
honeyedpecan,"b'""axis 1: bipolar disorder, mixed, type i"" the mix part means it\'s fancy'",no retweet username,[],2017-06-30 18:20:38+00:00,131,393
tcnysloki,"b""okay we need to help her and get her to a doctor immediately. the one doctor says she's bipolar the other says she is hypomania??""",no retweet username,[],2017-06-30 18:19:43+00:00,12116,54
pattirod55,"b'manic depression mental instability ""bipolar"" this person thrives for attention he attacks everyone medical evaluation required \n@normeisen https://t.co/r7ypmocxfy'",no retweet username,[],2017-06-30 18:10:19+00:00,2814,3180
RandallLoveHand,"b'this cut would be just as at home on reasonable doubt &amp; bp1 #nowplaying ""caught their eyes"" by jay-z  in @tidalhifi https://t.co/1iizv8ejjx'",no retweet username,"[{'text': 'NowPlaying', 'indices': [64, 75]}]",2017-06-30 18:08:53+00:00,624,508
psysci_co_uk,b'comparing three different treatments for bipolar ii disorder https://t.co/jcoov5rrou #depression https://t.co/muds6jrumq',no retweet username,"[{'text': 'Depression', 'indices': [85, 96]}]",2017-06-30 18:06:09+00:00,15563,6232
PsychCentral,"b""guest blog: my uncle has bipolar disorder \n\n(don't call my crazy on @psychcentral by @gabehoward29)\n\nhttps://t.co/bpho4pqkyx https://t.co/jdg3uyzahp""",no retweet username,[],2017-06-30 18:05:09+00:00,228101,2729
dylanes,b'june 30: bob dylan &amp; eric clapton @ madison square garden new york city - 1999 (full concert video) - https://t.co/bp1xnoftti',JohannasVisions,[],2017-06-30 17:52:20+00:00,303,274
ChrisKirouac,"b'understanding #bipolar disorder for friends, families and mental health care professionals https://t.co/5ldgerphoc #mentalhealth #hope'",electroboyusa,"[{'text': 'bipolar', 'indices': [33, 41]}]",2017-06-30 17:37:46+00:00,6677,7145
BrainiacLibrary,b'comparing three different treatments for bipolar ii disorder https://t.co/p5w1qocyer https://t.co/toaubin1rq',no retweet username,[],2017-06-30 17:24:33+00:00,1270,2535
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
BrainDisorders,b'bipolar disorder is otherwise known as manic despondency. individuals with manic depression experience depression and mania from time to tim https://t.co/pmw4yuepw9',no retweet username,[],2017-08-01 08:43:56+00:00,125,477
DeansDailyDoses,"b'23andme is recruiting 25,000 people for a study on depression and bipolar disorder via /r/tech https://t.co/ucdo0b0sbn https://t.co/xprdo92onr'",no retweet username,[],2017-08-01 08:42:21+00:00,1012,3275
SW_AYA_M526K,b'quasar\xe3\x80\x81bp1\xe3\x83\x95\xe3\x83\xab\xe3\x82\xb3\xe3\x83\xb3\xe3\x81\xab\xe6\x9b\xb4\xe6\x96\xb0\xf0\x9f\x98\x8a',no retweet username,[],2017-08-01 08:20:34+00:00,363,4985
K1ra_starlight,b'\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xaf12\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\xaf\xe3\x81\x9a\xe3\x82\x84\xe3\x81\xae\xe3\x81\xab\xe8\x84\xb1\xe5\x87\xba\xe3\x81\x97\xe3\x81\x9f\xe7\x9e\xac\xe9\x96\x93\xe5\x88\x87\xe6\x96\xad\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6bp1\xe3\x82\x82\xe3\x82\x82\xe3\x82\x89\xe3\x81\x88\xe3\x82\x93\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe2\x80\xa6\n\xe3\x83\x9e\xe3\x82\xb8\xe3\x81\xb5\xe3\x81\x96\xe3\x81\x91',no retweet username,[],2017-08-01 08:08:45+00:00,351,378
Wakame_HPS,b'@mikeko7 \xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\xa1\xe3\x81\xbe\xe3\x81\xa1\xe3\x81\xbe\xe6\xae\xb4\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x8f\xe3\x81\x97\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xad\xe3\x83\xbc\xe3\x80\x82 \xe3\x81\xa8\xe3\x81\x8f\xe3\x81\xabbp1\xe3\x81\xae\xe3\x81\xaf\xe3\x81\x99\xe3\x81\x90\xe6\xb6\x88\xe3\x81\x88\xe3\x81\xa1\xe3\x82\x83\xe3\x81\x86\xe3\x81\x8b\xe3\x82\x89\xe3\x83\xbc(\xc2\xb4\xe3\x83\xbb\xcf\x89\xe3\x83\xbb`)',no retweet username,[],2017-08-01 07:40:42+00:00,2760,4233
HotChocLMWB,"b'@dmrdynamics @kindraf @carainmakers @md4urmind @solafide12 @debistadlin @truefactsstated @sethn12 thanks david. i live with bp1&amp; found your descript between, manic grandiosity &amp; narcissistic grandiosity intriguing. can c the difference.'",no retweet username,[],2017-08-01 07:24:19+00:00,315,1280
SMS_Schmidt,b'new 2blades newsletter coming tomorrow! sign up here for the latest news on our efforts to fight #cropdisease https://t.co/bp1mu4i610',2blades,"[{'text': 'cropdisease', 'indices': [110, 122]}]",2017-08-01 07:18:37+00:00,1480,1177
Zakchei,"b'\xd0\x9a\xd0\xb0\xd0\xba \xd0\xbf\xd0\xb8\xd1\x82\xd0\xb0\xd1\x82\xd1\x8c\xd1\x81\xd1\x8f \xd0\xbf\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd1\x8c\xd0\xbd\xd0\xbe, \xd1\x87\xd1\x82\xd0\xbe\xd0\xb1\xd1\x8b \xd0\xbe\xd1\x81\xd1\x82\xd0\xb0\xd0\xb2\xd0\xb0\xd1\x82\xd1\x8c\xd1\x81\xd1\x8f \xd0\xb7\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2\xd1\x8b\xd0\xbc, \xd0\xb2 \xd0\xbd\xd0\xb0\xd1\x88\xd0\xb5 \xd0\xb2\xd1\x80\xd0\xb5\xd0\xbc\xd1\x8f, \xd0\xba\xd0\xbe\xd0\xb3\xd0\xb4\xd0\xb0 \xd0\xb2 \xd0\xbf\xd0\xbe\xd1\x82\xd0\xbe\xd0\xba\xd0\xb5 \xd1\x81\xd1\x83\xd0\xb5\xd1\x82\xd1\x8b \xd0\xbb\xd1\x8e\xd0\xb4\xd0\xb8 \xd0\xbf\xd0\xb5\xd1\x80\xd0\xb5\xd1\x81\xd1\x82\xd0\xb0\xd0\xbb\xd0\xb8 \xd0\xbe\xd0\xb1\xd1\x80\xd0\xb0\xd1\x89\xd0\xb0\xd1\x82\xd1\x8c... https://t.co/fqocegifvs'",no retweet username,[],2017-08-01 07:08:15+00:00,1102,2051
Zakchei,b'\xd0\x91\xd0\xb8\xd0\xb1\xd0\xbb\xd0\xb5\xd0\xb9\xd1\x81\xd0\xba\xd0\xb8\xd0\xb5 \xd0\xbf\xd1\x80\xd0\xb8\xd0\xbd\xd1\x86\xd0\xb8\xd0\xbf\xd1\x8b \xd0\xb7\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2\xd0\xbe\xd0\xb3\xd0\xbe \xd0\xbf\xd0\xb8\xd1\x82\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f. \xd0\x94\xd0\xbe\xd0\xbd \xd0\x9a\xd0\xbe\xd0\xbb\xd0\xb1\xd0\xb5\xd1\x80\xd1\x82 -  https://t.co/z01dhrdtvy \xd1\x81 \xd0\xbf\xd0\xbe\xd0\xbc\xd0\xbe\xd1\x89\xd1\x8c\xd1\x8e @zakchei',no retweet username,[],2017-08-01 07:07:50+00:00,1102,2051
drchriscarreira,b'understanding manic-depression disorder https://t.co/tkrjaltthz #bipolar #psychotic',no retweet username,"[{'text': 'bipolar', 'indices': [64, 72]}, {'text': 'psychotic', 'indices': [73, 83]}]",2017-08-01 07:03:09+00:00,688,333
mashnews,"b'23andme is recruiting 25,000 people for a study on depression and bipolar\xc2\xa0disorder https://t.co/rmf4dfoezn https://t.co/xrehoocps6'",no retweet username,[],2017-08-01 06:23:17+00:00,16,23
nootrina,b'mood disorder-bipolar disorder\nhttps://t.co/onbsdgoebd\n#mood #disorder #anxietydisorder https://t.co/rc6j2umyde',no retweet username,"[{'text': 'mood', 'indices': [55, 60]}, {'text': 'disorder', 'indices': [61, 70]}, {'text': 'anxietydisorder', 'indices': [71, 87]}]",2017-08-01 05:42:54+00:00,148,779
Nictela,b'why live when you feel like dying? | https://t.co/ndeyo9t1fd |\n#mentalhealth#depression #bipolar #suicide #mhsm #mhchat #quotes https://t.co/3slaf1x6yc',HealthyPlace,"[{'text': 'bipolar', 'indices': [106, 114]}, {'text': 'suicide', 'indices': [115, 123]}, {'text': 'mhsm', 'indices': [124, 129]}, {'text': 'mhchat', 'indices': [130, 137]}]",2017-08-01 05:09:56+00:00,538,535
GeneTherapy5,"b'autism spectrum disorder,schizophrenia,attention deficit hyperactivity &amp; intellectual disability are major mood disorders &amp; bipolar disorder https://t.co/r2gqcqlxv8'",no retweet username,[],2017-08-01 04:48:18+00:00,59,796
DrTomMartinPhD,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 04:43:38+00:00,15152,10432
ShannonOakesTw,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 04:08:21+00:00,396,2533
mantombibaloyi,b'understand more about bipolar disorder. read article on @womenshealthsa explaining symptoms &amp; treatment. #bipolar https://t.co/f1cddidikq https://t.co/1gzkqoba7w',TheSADAG,"[{'text': 'Bipolar', 'indices': [123, 131]}]",2017-08-01 04:07:37+00:00,3798,4871
PTenigma,b'#depression compared to #bipolar disorder - a worldwide analysis of brain mri https://t.co/719qazi7lt #health #brain #mania #neuroscience https://t.co/citne9vzmx',no retweet username,"[{'text': 'Depression', 'indices': [0, 11]}, {'text': 'Bipolar', 'indices': [24, 32]}, {'text': 'health', 'indices': [102, 109]}]",2017-08-01 03:44:47+00:00,2863,1250
MoneyHealthFina,"b'23andme is recruiting 25,000 people for a study on depression and bipolar disorder at-h... https://t.co/fiytiuqsiz #bigdata #ai #realestate https://t.co/beq3lv8ey1'",no retweet username,[],2017-08-01 02:45:21+00:00,6144,5381
phillip92321,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:43:35+00:00,461,643
jsinvr,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:40:03+00:00,3566,4710
bulletofmine,b'semalam aku ada dua discussion \n1) kawan aku diserang bipolar disorder\n2) kawan aku kecelaruan seksualiti\n\naku terus tidur. beratnya topic',no retweet username,[],2017-08-01 02:36:52+00:00,1250,2050
MarieTitus9,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:36:27+00:00,4646,5082
DebbiebB15,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:31:42+00:00,4173,4919
CindyJoyner123,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:29:53+00:00,74,440
ph_solomon,b'\xe2\x80\xa2 enjoy this powerful true story of a top fashion model who struggled with #bipolar disorder. #amreading https://t.co/cvsfw53s4d https://t.co/24czlae1d0',book_tribe,"[{'text': 'Bipolar', 'indices': [91, 99]}, {'text': 'amreading', 'indices': [110, 120]}]",2017-08-01 02:23:44+00:00,13474,13400
netminnow,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 02:21:11+00:00,5258,5542
CArainmakers,"b'@md4urmind @dmrdynamics @kindraf @solafide12 @debistadlin @truefactsstated @sethn12 the ""different quality to affect &amp; thought"" was what interested me. i know a little about bipolar mania. interested what made his different.'",no retweet username,[],2017-08-01 02:07:18+00:00,464,1169
MD4urMIND,b'@carainmakers @dmrdynamics @kindraf @solafide12 @debistadlin @truefactsstated @sethn12 search on youtube for bipolar mania. i believe there are some classic examples.',no retweet username,[],2017-08-01 02:03:13+00:00,431,740
kindraf,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",DMRDynamics,[],2017-08-01 01:59:08+00:00,596,1297
DMRDynamics,"b'@kindraf @solafide12 @debistadlin @md4urmind @truefactsstated @sethn12 narcissistic grandiosity &amp; vulnerability can mimic bipolar mood swings but with different quality to affect &amp; thought than in ""true"" mania-&gt;'",no retweet username,[],2017-08-01 01:58:28+00:00,36911,15922
MoneyhealthF,"b'23andme is recruiting 25,000 people for a study on depression and bipolar disorde... https://t.co/cjnfixkdyb #realestate #bigdata #business https://t.co/ev2dvr3at0'",no retweet username,[],2017-08-01 01:54:00+00:00,7628,6793
Daltonize13,b'on the misconception of bipolar disorder. https://t.co/ulf8ufwaeb',MyDreamIsAStory,[],2017-08-01 01:52:27+00:00,399,490
MoneyHealthFina,"b'23andme is recruiting 25,000 people for a study on depression and bipolar\xc2\xa0disorder https://t.co/fiytiuqsiz https://t.co/fvkzev2acx'",no retweet username,[],2017-08-01 01:51:26+00:00,6144,5381
loricalabresemd,b'many people with #bipolardisorder struggle and feel misunderstood #bipolartreatment #psychiatry https://t.co/4yowgowlym https://t.co/tz2otrqwdj',no retweet username,"[{'text': 'BipolarDisorder', 'indices': [17, 33]}, {'text': 'BipolarTreatment', 'indices': [66, 83]}, {'text': 'Psychiatry', 'indices': [84, 95]}]",2017-08-01 01:40:06+00:00,1409,676
dimpleszdimples,b'jackie has become a psa for bipolar disorder\n #basketballwives https://t.co/ua7vn5n2dk',no retweet username,"[{'text': 'BasketballWives', 'indices': [46, 62]}]",2017-08-01 01:20:50+00:00,47,128
DennisKoch10,b'elon musk revealed he suffers from #bipolar - all about manic depression https://t.co/uikvwjsd66',no retweet username,"[{'text': 'bipolar', 'indices': [35, 43]}]",2017-08-01 01:12:39+00:00,8083,8884
Fallenberg,"b'\xe2\xad\x90\xef\xb8\x8f #news \xe2\x80\xa2 23andme is recruiting 25,000 people for a study on depression and bipolar disorder: the company is\xe2\x80\xa6 https://t.co/ac0sekazgt https://t.co/nromcmqsd2'",no retweet username,"[{'text': 'News', 'indices': [3, 8]}]",2017-08-01 01:08:10+00:00,80,0
deb4peace247,b'#bipolardisorder #relationships #friendships #mentalhealth\n\n#1 they will change your outlook on your life and... https://t.co/ywf8hotz0t',no retweet username,"[{'text': 'BipolarDisorder', 'indices': [0, 16]}, {'text': 'Relationships', 'indices': [17, 31]}, {'text': 'Friendships', 'indices': [32, 44]}, {'text': 'MentalHealth', 'indices': [45, 58]}]",2017-08-01 00:49:48+00:00,216,689
maroyakatime,b'\xe3\x80\x90\xe8\xa1\x9d\xe6\x92\x83\xe3\x80\x91\xe9\x8a\x80\xe5\xba\xa7\xe3\x81\xa77257\xe4\xb8\x87\xe5\x86\x86\xe3\x82\x92\xe5\xbc\xb7\xe7\x9b\x97\xef\xbc\x8116\xe3\x81\xae\xe9\xab\x98\xe6\xa0\xa1\xe7\x94\x9f\xe3\x81\x8c\xe9\x80\xae\xe6\x8d\x95\xef\xbd\x97\xef\xbd\x97\xef\xbd\x97\xef\xbd\x97\xef\xbd\x97\xef\xbd\x97  https://t.co/gzuliix9kz',no retweet username,[],2017-08-01 00:44:17+00:00,7058,5606
PIMIebooks,b'\xe2\x80\xa2 enjoy this powerful true story of a top fashion model who struggled with #bipolar disorder. #amreading https://t.co/cvsfw53s4d https://t.co/24czlae1d0',book_tribe,"[{'text': 'Bipolar', 'indices': [91, 99]}, {'text': 'amreading', 'indices': [110, 120]}]",2017-08-01 00:44:08+00:00,1689,1571
prometheusgreen,b'new 2blades newsletter coming tomorrow! sign up here for the latest news on our efforts to fight #cropdisease https://t.co/bp1mu4i610',2blades,"[{'text': 'cropdisease', 'indices': [110, 122]}]",2017-08-01 00:43:56+00:00,5134,5418
DWDavisRSL,b'\xe2\x80\xa2 enjoy this powerful true story of a top fashion model who struggled with #bipolar disorder. #amreading https://t.co/cvsfw53s4d https://t.co/24czlae1d0',book_tribe,"[{'text': 'Bipolar', 'indices': [91, 99]}, {'text': 'amreading', 'indices': [110, 120]}]",2017-08-01 00:31:04+00:00,3747,2582
the_realmotive,"b'#honestyhour 23andme is recruiting 25,000 people for a study on depression and bipolar disorder https://t.co/ibmstwydxw #digthat https://t.co/5qzyd13eon'",no retweet username,"[{'text': 'HonestyHour', 'indices': [0, 12]}]",2017-08-01 00:29:11+00:00,36222,13426
RichardFrench4,b'\xe2\x80\xa2 enjoy this powerful true story of a top fashion model who struggled with #bipolar disorder. #amreading https://t.co/cvsfw53s4d https://t.co/24czlae1d0',book_tribe,"[{'text': 'Bipolar', 'indices': [91, 99]}, {'text': 'amreading', 'indices': [110, 120]}]",2017-08-01 00:25:47+00:00,1919,2336
