username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
LithiumResearch,tweet 9 of 19 (this is my call for help) after being diagnosed with bipolar but it’s apparently not even in my notes? my wife was there when i was given the diagnosis and i had to go to my #gp for regular blood tests to check the #lithium levels until they hit the required.....,shady2405,[],2018-07-30 20:22:00+00:00,2672,2704,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
shady2405,tweet 9 of 19 (this is my call for help) after being diagnosed with bipolar but it’s apparently not even in my notes? my wife was there when i was given the diagnosis and i had to go to my #gp for regular blood tests to check the #lithium levels until they hit the required.....,no retweet username,[],2018-07-30 20:13:43+00:00,4097,4985,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
NotEvenClose65,"@eltonofficial my best elton moments are actually a series of moments, sitting in my bedroom as a young teen, feeling alone and miserable.  i would play my elton records and cry my eyes out. best therapy i had before being diagnosed as bipolar many years later. @eltonofficial saved my life.",no retweet username,[],2018-07-30 19:58:45+00:00,187,563,"['being diagnosed', 'diagnosed as bipolar']"
simanur702,@seattlesd @exo_5hinee @bts_twt you call yourself a mental health provider.yeah ok.i was diagnosed as bipolar in 1999.i have battled for many years and now i am on the right medications. my 11 year old daughter was recently hospitalized for suicidal ideation and has found comfort in @bts_twt.what have you done?,usmc40471,[],2018-07-30 19:37:53+00:00,1730,1377,['diagnosed as bipolar']
Christo81617237,@home_halfway i get you; i was finally (correctly) diagnosed bipolar 1 at age 38. i'm estranged from my sister which isn't entirely a bad thing,no retweet username,[],2018-07-30 19:15:28+00:00,1505,2000,['diagnosed bipolar']
usmc40471,@seattlesd @exo_5hinee @bts_twt you call yourself a mental health provider.yeah ok.i was diagnosed as bipolar in 1999.i have battled for many years and now i am on the right medications. my 11 year old daughter was recently hospitalized for suicidal ideation and has found comfort in @bts_twt.what have you done?,no retweet username,[],2018-07-30 18:47:55+00:00,2653,499,['diagnosed as bipolar']
AsafKopla,"so we've never been diagnosed, and yet we know we're bipolar.

pros &amp; cons in everything. we all love the pros, any pros. it's the cons you gotta learn how to love with.",no retweet username,[],2018-07-30 18:26:37+00:00,101,151,[]
kimvie,krista was hardly the only one saddled with a big diagnosis during the “bipolar gold rush” of the 2000’s.  but she’s one of the few to have it repealed.  first of four parts:  https://t.co/cceq0aa6ou https://t.co/eaujdgx9k8,RxISK,[],2018-07-30 18:15:17+00:00,2774,4985,[]
amobeirne,"@amobeirne @clinpsychlucy i am thrilled to discover this book. as a sociologist i see mental health as a continuum rather than as categorical. as an individual who was diagnosed with the onset of schizophrenia and later with bipolar, i know exactly how dehumanizing contested psychiatric diagnoses can be.",martaelliott,[],2018-07-30 18:13:53+00:00,2852,4997,['diagnosed with']
MoovingVan,@itsnicolecarman i would think about finding another psychiatrist! your symptoms sound like bipolar. zoloft never helped me and i was on it for years before being properly diagnosed. just my opinion though.,no retweet username,[],2018-07-30 18:13:25+00:00,3479,3091,[]
wavy__zee,"people diagnosed themselves with depression , bipolar disorder &amp; anxiety all the time. it’s becoming the new trend i guess but let’s not confuse them with the people that actually have it",_JustDoWhat,[],2018-07-30 18:00:53+00:00,439,317,[]
Fatso_Capp,so today i was told i’m bipolar and some shit about being manic 🤔 wtf is this going on how i get diagnosed like that,no retweet username,[],2018-07-30 17:56:48+00:00,281,295,[]
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
crazytoworkhere,"@alyscoleking a community psychiatric nurse dedicated to student mental health and based at the university health centre, helped me through being diagnosed with bipolar disorder back in 2006. i probably wouldn't be here, today, without him. but, funding was pulled 18 months later. what a pity.",no retweet username,[],2018-07-01 06:30:12+00:00,90,249,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Stopthestigma,mom finds relief when her child is finally diagnosed with bipolar | bphope https://t.co/q9yzqvayzt,no retweet username,[],2018-07-01 06:18:09+00:00,2368,86,"['diagnosed with', 'diagnosed with bipolar']"
pmeadep,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-07-01 04:17:14+00:00,2352,3281,['diagnosed with']
Justacasualslut,@spectrepriv then ya got bimbos like me who rolled snake eyes and got a bipolar and diagnosed schitzophrenic,no retweet username,[],2018-07-01 03:36:01+00:00,51,69,[]
biguy09513426,@computerguysfv @caroegee “solidarity high five”✋🏻 i was diagnosed with bipolar ii four years ago. medication and talk therapy keep it manageable for me but there’s still mood swings and probably always will be.,no retweet username,[],2018-07-01 03:17:43+00:00,322,64,"['diagnosed with', 'diagnosed with bipolar']"
youngbelvedere,on some rns having bipolar really a struggle then emotions hit yo ass out of nowhere and u gotta play it cool. when i first got diagnosed ain’t believe it but as i get older i see it. i see why kanye be having those public ass breakdowns got the world on his nuts all the time,no retweet username,[],2018-07-01 02:42:52+00:00,562,431,['got diagnosed']
Medlium,"aimed at  #mentalhealth professionals  and those who have not had any experience of some one in emotional crisis, who may have a #mentalhealth diagnosis #mhealth #mentalhealthawareness #bipolar #depression #anxiety  #eatingdisorder #ocd #adhd @trich #phobia https://t.co/tibxafm43g",nrmentalhealth,"[{'text': 'mentalhealth', 'indices': [30, 43]}]",2018-07-01 02:04:54+00:00,9554,6371,[]
gullyguyami,"no such thing as being more “bipolar” than not, u either diagnosed or u ain’t https://t.co/j2o5tknnfm",no retweet username,[],2018-07-01 02:02:59+00:00,13020,5515,[]
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2018-07-01 01:54:42+00:00,54,18,['diagnosed with']
StephanieAnneA5,"aimed at  #mentalhealth professionals  and those who have not had any experience of some one in emotional crisis, who may have a #mentalhealth diagnosis #mhealth #mentalhealthawareness #bipolar #depression #anxiety  #eatingdisorder #ocd #adhd @trich #phobia https://t.co/tibxafm43g",nrmentalhealth,"[{'text': 'mentalhealth', 'indices': [30, 43]}]",2018-07-01 01:38:34+00:00,2457,5000,[]
210Bri,"i'm grateful to be sharing this part of my journey with you. @mrjesscagle @people 
https://t.co/jy1fok4mmk https://t.co/9e2d2otaro",MariahCarey,[],2018-07-01 01:01:52+00:00,223,566,[]
Tammy24374261,kim do you think a fake account gives you some weird.  alibi.     why would this account even care so much.    now in california you have been diagnosed with bipolar.   its public records.… https://t.co/n6m9kyabju,no retweet username,[],2018-07-01 00:48:27+00:00,1,15,"['diagnosed with', 'diagnosed with bipolar']"
umbrios,@linda35507696 my husband was diagnosed with rapid cycling bipolar disorder when my child was 7 months old and the psychiatrist said it's hereditary i prayed all her life but she is normal just sarcastic as heck.  gee i wonder where that came from...lol. he had a vasectomy though.,ICarrollJ,[],2018-07-01 00:41:38+00:00,6046,6651,['diagnosed with']
itszeebih,@melanin_enhle i got diagnosed as bipolar with a schizophrenic psychosis five years ago and i'm still not sure what any of it means.,no retweet username,[],2018-07-01 00:09:16+00:00,18348,418,"['got diagnosed', 'i got diagnosed', 'diagnosed as bipolar']"
BonniBK,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 23:38:20+00:00,24201,19891,['diagnosed with']
sarah_devinee,"at this point i was aware that not only did i suffer from depression, but also anxiety and bipolar depression. i was never clinically diagnosed with these but learned about my sufferings with them through my own research.",_sunnyDEElight,[],2018-06-30 22:40:53+00:00,808,827,['diagnosed with']
buntingd,"@huffpost as someone who is diagnosed bipolar...stress, being homesick, and felling pressure are staple of freshman year. sorry to hear the troubles. but a crisis is an exaggerated headline. helicopter patents are a major factor. sorry to say, but they need to toughen up a bit.",no retweet username,[],2018-06-30 21:13:16+00:00,463,2041,['diagnosed bipolar']
LaFeministeMiMi,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 20:40:48+00:00,4889,5367,['diagnosed with']
bonesfanancy,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 19:18:04+00:00,2920,3487,['diagnosed with']
mdjacksondallas,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 19:15:04+00:00,11125,12075,['diagnosed with']
jomareewade,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 19:11:40+00:00,47146,51428,['diagnosed with']
KikiAdine,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 19:11:23+00:00,76689,53403,['diagnosed with']
LChen6490,"@marior305 @aedison that is only part of it. yes, there are innate hereditary or genetic predisposed mental illnesses, but external factors make symptoms worse. someone who is bipolar can live a lifetime without ever being diagnosed because there was no trigger.",no retweet username,[],2018-06-30 19:08:02+00:00,118,522,['being diagnosed']
CatSkoor,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 18:51:23+00:00,41846,39332,['diagnosed with']
dranniehickox,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 18:48:58+00:00,7067,5512,['diagnosed with']
ladyhawkerfinds,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 18:47:57+00:00,34928,25944,['diagnosed with']
ArtistsPo,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 18:47:24+00:00,35820,27797,['diagnosed with']
RVAdirt,"when he burnt his house down, police painted him like a thug. he questions what kind of thug thing burning your own house down is. he got charged and went to jail. got diagnosed with bipolar disorder and schizophrenia when he was there. #helpnotdeath #marcusdavidpeters 🧜🏻‍♀️",no retweet username,[],2018-06-30 18:35:50+00:00,10222,668,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
ellenkmcd,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 17:48:25+00:00,3654,4988,['diagnosed with']
CurlyClareToo,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 17:35:27+00:00,7383,8096,['diagnosed with']
SublimeU4ea,"@genesiselijah as someone who fought 6 years to be diagnosed bipolar type 2, i can relate. people so quick to say they have this/that. my diagnosis meant i could understand myself, my triggers &amp; ways to look out for episodes. i am more stable because of it. no more letting it control me 💖",no retweet username,[],2018-06-30 16:25:01+00:00,648,1193,['diagnosed bipolar']
HIGAP_MH,what is #bipolar disorder? how can it be diagnosed? this video  provides you with the key aspects to understand this issue: https://t.co/8gc1nb2xev,no retweet username,"[{'text': 'bipolar', 'indices': [8, 16]}]",2018-06-30 16:15:24+00:00,562,877,[]
_sunnyDEElight,"at this point i was aware that not only did i suffer from depression, but also anxiety and bipolar depression. i was never clinically diagnosed with these but learned about my sufferings with them through my own research.",no retweet username,[],2018-06-30 16:11:03+00:00,704,455,['diagnosed with']
dimas_esmeralda,"@iamjeffemmerson  i suffer from anxiety, depression and i’m pretty sure i’m bipolar, but have not been diagnosed with it. i’ve been on prozac and clonazepam for some years now. i’ve been treated with xanax and other prescriptions i can remember. please help",no retweet username,[],2018-06-30 16:05:40+00:00,4281,4320,['diagnosed with']
blood_corp,@kanyewest : bipolar disorderis a new diagnosis for : protest psychosis.  we are notcrazy. u a mother - and trump-fucking gggooo.oooddd g.o.d. https://t.co/mupwyetzfd,no retweet username,[],2018-06-30 16:00:05+00:00,233,1097,[]
BrittSkrabanek,"intriguing facts about #ninasimone... https://t.co/eiizcwkelg

• she was sometimes called “the civil rights diva.”
• one of her neighbors and friends was malcolm x’s wife.
• she lived in liberia for two years.
• she was diagnosed with bipolar disorder. https://t.co/s8qcbedszn",no retweet username,"[{'text': 'NinaSimone', 'indices': [23, 34]}]",2018-06-30 15:00:22+00:00,3629,3759,"['diagnosed with', 'diagnosed with bipolar']"
byronkelechi,"#kanye's back with #ye, but only after a bipolar disorder diagnosis and lots of shouting matches over his support of president trump. the new album strips away ""jealousy and fear,"" he says, and may reveal the rapper's inner struggles. https://t.co/lxmtzal9qo https://t.co/qh37giz6ek",ozy,"[{'text': 'Kanye', 'indices': [9, 15]}, {'text': 'Ye', 'indices': [28, 31]}]",2018-06-30 13:52:22+00:00,135,343,[]
ozy,"#kanye's back with #ye, but only after a bipolar disorder diagnosis and lots of shouting matches over his support of president trump. the new album strips away ""jealousy and fear,"" he says, and may reveal the rapper's inner struggles. https://t.co/lxmtzal9qo https://t.co/qh37giz6ek",no retweet username,"[{'text': 'Kanye', 'indices': [0, 6]}, {'text': 'Ye', 'indices': [19, 22]}]",2018-06-30 13:45:10+00:00,44857,831,[]
spitfire0214,still haven’t smoked cannabis or drank alcohol since 14/04/18 and still the @dvlagovuk hasn’t given my driving license back as i had to inform them i’d been diagnosed with bipolar!!! https://t.co/sagkmuiwmr,royalb79,[],2018-06-30 12:28:27+00:00,1487,3115,"['diagnosed with', 'diagnosed with bipolar']"
winteruyseco,"sir, im diagnosed with depression and bipolar disorder, kaso i can't afford going back to sessions kase puro prescribe lang sil... — the meds have to go with support from family and friends tsaka talking to professionals e. pls gi... https://t.co/zgnkzrcccr",no retweet username,[],2018-06-30 11:51:24+00:00,1782,1308,['diagnosed with']
SamSwidzinski,being diagnosed with #schizophrenia or #bipolar doesn’t mean there’s no light at the end of the tunnel! i love this ! :) https://t.co/oygyn1csec,no retweet username,"[{'text': 'schizophrenia', 'indices': [21, 35]}, {'text': 'bipolar', 'indices': [39, 47]}]",2018-06-30 11:03:39+00:00,284,332,"['being diagnosed', 'diagnosed with']"
royalb79,still haven’t smoked cannabis or drank alcohol since 14/04/18 and still the @dvlagovuk hasn’t given my driving license back as i had to inform them i’d been diagnosed with bipolar!!! https://t.co/sagkmuiwmr,no retweet username,[],2018-06-30 10:56:25+00:00,445,1275,"['diagnosed with', 'diagnosed with bipolar']"
sheldonaranjo,must read! https://t.co/khe7orqiyb,no retweet username,[],2018-06-30 10:16:46+00:00,293,1094,[]
HIV_Insight,"'i am not #homeless. i am houseless.' that’s how a 56-year-old man who lives in a tent in the woods in elgin, illinois describes his life. he said he has been diagnosed with mild bipolar disorder, is an alcoholic &amp; is #hiv+ https://t.co/rlmsa02xjo mt @journalcourier #housing https://t.co/v4vltsv3sj",no retweet username,"[{'text': 'homeless', 'indices': [10, 19]}]",2018-06-30 08:50:06+00:00,17813,735,['diagnosed with']
RayCulbreth,it's been a year of severe up's &amp; down's. i lost my grandma a year ago this weekend. we released an album #soulpretender nov 3. six days later i lost my friend &amp; singer @realchuckmosley. i was diagnosed bipolar 2. but sharing our album brings me true joy! https://t.co/sp7x8bjpud,primitiverace,"[{'text': 'SoulPretender', 'indices': [129, 143]}]",2018-06-30 07:27:36+00:00,1625,1756,['diagnosed bipolar']
redrammusic,it's been a year of severe up's &amp; down's. i lost my grandma a year ago this weekend. we released an album #soulpretender nov 3. six days later i lost my friend &amp; singer @realchuckmosley. i was diagnosed bipolar 2. but sharing our album brings me true joy! https://t.co/sp7x8bjpud,primitiverace,"[{'text': 'SoulPretender', 'indices': [129, 143]}]",2018-06-30 06:08:42+00:00,2777,957,['diagnosed bipolar']
Kathlee55526488,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-30 06:07:21+00:00,1169,2407,['diagnosed with']
primitiverace,it's been a year of severe up's &amp; down's. i lost my grandma a year ago this weekend. we released an album #soulpretender nov 3. six days later i lost my friend &amp; singer @realchuckmosley. i was diagnosed bipolar 2. but sharing our album brings me true joy! https://t.co/sp7x8bjpud,no retweet username,[],2018-06-30 06:07:08+00:00,17128,6949,['diagnosed bipolar']
AceOnFire77,"@schomj i committed on this because i was so thrilled to read it. hyperfocus is part of my hypomania. it can get so bad, i don't eat, sleep, or go to the bathroom. people have also used it against me. and it to extra time to diagnosis my bipolar because of it. 1/2",no retweet username,[],2018-06-30 05:11:01+00:00,685,422,[]
mindakami,12. “i was first diagnosed with bipolar mood disorder type 2 in 2011 when i was studying overseas...” (1/2) https://t.co/jtxj8mezxo,no retweet username,[],2018-06-30 04:51:51+00:00,19764,368,"['first diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
namiswwa,decoding your bipolar diagnosis | bphope https://t.co/v4yaj1olvh #bipolardisorder #mentalhealthawareness https://t.co/dmone4wsjt,no retweet username,"[{'text': 'bipolardisorder', 'indices': [65, 81]}, {'text': 'MentalHealthAwareness', 'indices': [82, 104]}]",2018-06-30 04:46:03+00:00,545,136,['bipolar diagnosis']
roxlibatique,@thelizarddqueen i was also diagnosed w/ bipolar disorder but i only consulted one psychiatrist and i stopped going bec it’s too expensive + i don’t want meds. i sometimes think of consulting other professionals just to be sure though bec those 2 illnesses are confusing sometimes,no retweet username,[],2018-06-30 04:32:49+00:00,229,256,[]
abbyrogers_,"lezly: i mean i could have a borderline personality disorder.. which i was already diagnosed with. i think that i dont, but that’s what someone who’s bipolar would say

lezly’s therapist: you have to know that you’re wrong sometimes right?

lezly: no ma’am",no retweet username,[],2018-06-30 04:19:29+00:00,814,225,['diagnosed with']
sherrilee7,@linda35507696 my husband was diagnosed with rapid cycling bipolar disorder when my child was 7 months old and the psychiatrist said it's hereditary i prayed all her life but she is normal just sarcastic as heck.  gee i wonder where that came from...lol. he had a vasectomy though.,ICarrollJ,[],2018-06-30 03:11:29+00:00,15767,17347,['diagnosed with']
juliadrewtweets,"another example of not ever taking no for an answer! do you know someone who may have been diagnosed as bipolar, schizophrenic, or psychotic? what if it was as simple as a treatable auto-immune brain disorder ! watch this... https://t.co/p6jvawgc2u",no retweet username,[],2018-06-30 01:49:20+00:00,28,124,['diagnosed as bipolar']
WairarapaJane,"i am not my illness or diagnosis.

i am andy. some people call me electroboy. 

i cope and manage with #bipolar disorder.

and i lead a full and rich life. https://t.co/hzxjm0d7yy",electroboyusa,"[{'text': 'bipolar', 'indices': [122, 130]}]",2018-06-30 00:37:20+00:00,4845,5229,[]
roadieric,"i am not my illness or diagnosis.

i am andy. some people call me electroboy. 

i cope and manage with #bipolar disorder.

and i lead a full and rich life. https://t.co/hzxjm0d7yy",electroboyusa,"[{'text': 'bipolar', 'indices': [122, 130]}]",2018-06-30 00:34:24+00:00,1963,4992,[]
Sighthoundgrace,"@variety @sho_homeland i thank claire danes’ commitment to understanding bipolar. i was diagnosed with bipolar i with rapid cycling at 41. i’m currently at the medication cocktail stage and having survived 3 simultaneous strokes at 44. let’s say...it’s not been easy. actually, it’s been damn scary.",no retweet username,[],2018-06-30 00:33:59+00:00,190,156,"['diagnosed with', 'diagnosed with bipolar']"
electroboyusa,"i am not my illness or diagnosis.

i am andy. some people call me electroboy. 

i cope and manage with #bipolar disorder.

and i lead a full and rich life. https://t.co/hzxjm0d7yy",electroboyusa,"[{'text': 'bipolar', 'indices': [122, 130]}]",2018-06-30 00:33:52+00:00,103712,57673,[]
PatrickJM1985,"bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. spouses, #therapy  https://t.co/xvvqjw9fcb https://t.co/20ans3uthz",_carrienet_,"[{'text': 'therapy', 'indices': [120, 128]}]",2018-06-29 22:35:15+00:00,351,463,[]
princssrosalina,being bipolar is one of the most over-diagnosed mental illnesses https://t.co/nlxef4otr0,no retweet username,[],2018-06-29 22:25:30+00:00,427,260,[]
Light55839514,"bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. spouses, #therapy  https://t.co/xvvqjw9fcb https://t.co/20ans3uthz",_carrienet_,"[{'text': 'therapy', 'indices': [120, 128]}]",2018-06-29 22:08:04+00:00,279,305,[]
developM2Ls,"bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. spouses, #therapy  https://t.co/xvvqjw9fcb https://t.co/20ans3uthz",_carrienet_,"[{'text': 'therapy', 'indices': [120, 128]}]",2018-06-29 21:43:36+00:00,4366,5001,[]
Lou16407825,"bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. spouses, #therapy  https://t.co/xvvqjw9fcb https://t.co/20ans3uthz",_carrienet_,"[{'text': 'therapy', 'indices': [120, 128]}]",2018-06-29 21:43:28+00:00,1412,2492,[]
_carrienet_,"bipolar spouses… who’s taking care of you? a diagnosis of bipolar disorder demands attention. spouses, #therapy  https://t.co/xvvqjw9fcb https://t.co/20ans3uthz",no retweet username,"[{'text': 'therapy', 'indices': [103, 111]}]",2018-06-29 21:36:01+00:00,82491,62811,[]
ICarrollJ,@linda35507696 my husband was diagnosed with rapid cycling bipolar disorder when my child was 7 months old and the psychiatrist said it's hereditary i prayed all her life but she is normal just sarcastic as heck.  gee i wonder where that came from...lol. he had a vasectomy though.,no retweet username,[],2018-06-29 21:27:49+00:00,17009,17566,['diagnosed with']
Zeld7Rock,@nytimes @kanyewest   please - all those diagnosed as bipolar - be careful with alcohol and stopping your medication without medical supervision.,no retweet username,[],2018-06-29 21:22:23+00:00,42,117,['diagnosed as bipolar']
IDKSWJB,so if i was diagnosed bipolar i want to be a bipolar bear. that way i could nail both female and male bears.,no retweet username,[],2018-06-29 21:20:16+00:00,39,113,['diagnosed bipolar']
AllAmericanBrad,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-29 20:49:44+00:00,182,190,['diagnosed with']
SophiaGrene,"@penguingalaxy ps i’ve dealt with chronic fatigue, hashimoto’s, long term depression, possible bipolar diagnosis, and have recently been diagnosed with adhd. i know that ‘is it physical or is it mental?’ dance. where you don’t even really care which, just some certainty would be nice.",no retweet username,[],2018-06-29 20:14:44+00:00,3019,4038,"['bipolar diagnosis', 'diagnosed with']"
jaywused,"i was diagnosed with #bipolar disorder at age 28. after attempting to get my illness ""under control"" with 45 different meds, i resorted to 19 #electroconvulsive therapy treatments and just a few meds. i wrote a book called ""electroboy"" about my experience.

#myhandleexplained",electroboyusa,"[{'text': 'bipolar', 'indices': [40, 48]}]",2018-06-29 20:04:49+00:00,565,664,['diagnosed with']
HeretoHelpBC,.@vchresearch is recruiting people diagnosed with bipolar disorder for a study on efficacy of lurasidone. find the details and eligibility requirements at https://t.co/gnontgarf3 https://t.co/d2zeqi2sxd,no retweet username,[],2018-06-29 18:51:22+00:00,2214,705,"['diagnosed with', 'diagnosed with bipolar']"
seemarkmenon,"@shivaroor a family member just had a baby. she was diagnosed with bipolar depression earlier. so, the lack of her meds( lithium), and the estrogen change lead to a massive episode. she's had to be held down to administer a sedative. is now in a mental health facility in delhi. sad.",no retweet username,[],2018-06-29 18:03:10+00:00,2389,5008,"['diagnosed with', 'diagnosed with bipolar']"
deniselita,so i been diagnosed with bipolar disorder and they given me medication to cope with it,no retweet username,[],2018-06-29 15:51:41+00:00,1088,566,"['diagnosed with', 'diagnosed with bipolar']"
sherrinford_h,"@sassyhippiegrl my daughter was diagnosed with bipolar i last week. it runs in the family, but this level of external stress really really doesn't help.",no retweet username,[],2018-06-29 14:53:05+00:00,451,714,"['diagnosed with', 'diagnosed with bipolar']"
obese_dyke,"self diagnosed with severe depression, anxiety, add, insomnia, ocd, antisocial personality disorder, ptsd, bipolar disorder, &amp; schizophrenia",no retweet username,[],2018-06-29 13:24:48+00:00,54,18,['diagnosed with']
all_age_beauty,"when i was 19, and i was diagnosed with bipolar disorder, i don’t think i took it very seriously. ...
#mentalhealth
#bipolar https://t.co/hy7d3neqyb https://t.co/6aimjodzeh",no retweet username,"[{'text': 'MentalHealth', 'indices': [102, 115]}]",2018-06-29 13:02:08+00:00,427,311,"['diagnosed with', 'diagnosed with bipolar']"
emarosalwt,"6:29 am // blue ; emarosa

“if i had a reason to, a reason to feel like i do, i wouldn’t need any help from you.”

(seems fitting since i got diagnosed with bipolar disorder today)",no retweet username,[],2018-06-29 11:29:57+00:00,597,1651,"['got diagnosed', 'diagnosed with', 'i got diagnosed', 'diagnosed with bipolar']"
tobeeblaq,i’m only asking because i know someone that had bipolar depression melancholic. was diagnosed and under medication for several years but no results. he said prayer worked for him. https://t.co/0lyvjbqwes,no retweet username,[],2018-06-29 10:16:27+00:00,1643,1366,[]
drozgekilic,bipolar disorder diagnosis and treatment - current evidence by guy goodwin @ecnptweets @ecnp @neuropsychopharmacology https://t.co/pb8ndmlimq,no retweet username,[],2018-06-29 09:47:27+00:00,636,886,[]
Nikki360PDX,"@kyleplantemoji sadly, it's hard to get meds when you can't even afford to go see a therapist :( got diagnosed with bipolar and chronic depression back in 2011 while involuntarily committed to hospital. once i got out i couldn't afford the medicine.",no retweet username,[],2018-06-29 08:02:29+00:00,12,85,"['got diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
Id_Hate_Me,"if you have self diagnosed depression, anxiety, bipolar disorder, etc. please shut the fuck up about it. don’t come to me or anyone else with problems that you don’t have, just to get attention and sympathy.",no retweet username,[],2018-06-29 07:51:09+00:00,34,247,[]
GORT1Z,so hard to have convo with someone who’s diagnosed with bipolar disorder smfh,no retweet username,[],2018-06-29 07:22:57+00:00,270,170,"['diagnosed with', 'diagnosed with bipolar']"
