username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
SheVC,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-04 20:29:09+00:00,332,762
AbubakarAware,"take a look at these 4 statements:

1 - used to treat bipolar disorder.

2 - it can cause hypothyroidism and diabetes insipidus.

3 - drug plasma levels increase if taken with diuretics or nsaids.

4 - it is teratogenic.

what drug are we talking about!?",PharmaFactz,[],2019-08-04 20:28:00+00:00,1234,3941
sq_eternal,"1. i've been quite open with my struggles with bipolar disorder. i've been in psychiatric hospital treatment to help me manage it every year for the last few years but still, i'm a comeback queer.",carbonatedart,[],2019-08-04 20:05:11+00:00,1240,293
carbonatedart,"1. i've been quite open with my struggles with bipolar disorder. i've been in psychiatric hospital treatment to help me manage it every year for the last few years but still, i'm a comeback queer.",no retweet username,[],2019-08-04 20:03:05+00:00,1338,725
unicorn_royalty,"yesterday: mania 
today: depression

i have bipolar disorder",no retweet username,[],2019-08-04 20:02:44+00:00,55,147
christophcrews,fwiw: i’m batshit crazy. diagnosed with everything from manic depression to bipolar. prescribed everything from xanax to lithium. never bought an ar and shot up a walmart. never even thought about it.,no retweet username,[],2019-08-04 19:31:41+00:00,877,2567
pottle_sarah,"@bipolarblogger they can write when you were diagnosed with bipolar,  what type 1, 2 , names of the medication you are on and basic things like episodes of depression or mania experienced, side affects of meds",no retweet username,[],2019-08-04 18:37:32+00:00,2602,4638
Dunisanihlami,victory belongs to you jesus 🙌🏽🙏🏽 good start to the season ⚪🔵 #bp1 #audienceofone #cleverboys https://t.co/5vkirxdede,BeezaPetersen,"[{'text': 'BP1', 'indices': [81, 85]}, {'text': 'AudienceOfOne', 'indices': [86, 100]}, {'text': 'CleverBoys', 'indices': [101, 112]}]",2019-08-04 18:10:35+00:00,1154,2114
JenKenward,"i have bipolar, anxiety &amp; an eating disorder. i also had a breakdown. i have #mentalhealth issues but have never killed anyone.

do not label a shooting by a dim-shit white supremacist as a “mental health” shooting.

racism kills

acknowledge the problem https://t.co/xfxvw5phlj",Danwhite1972,"[{'text': 'mentalhealth', 'indices': [99, 112]}]",2019-08-04 18:09:37+00:00,8075,4988
amobeirne,"@wendyburn @bevanro i don't believe him. anyway mental health has a lot to do with community. lost connections is a huge issue. it's 11 years this month since psych intervention. intervention was more traumatic and damaging than manic depression ! label: bipolar 1. 

destroyed trust with family.",no retweet username,[],2019-08-04 18:05:38+00:00,2842,5000
KateOdling,"""bipolar is not a light switch. there are shades of gray in everything. there are times that i’m level and there are times that i’m not.""

read a personal exploration of mania, a symptom of bipolar disorder, and how it affects decisions and relationships. https://t.co/1tg4snyuz8",TimetoChange,[],2019-07-05 11:56:00+00:00,208,353
emshanksthanks,"""bipolar is not a light switch. there are shades of gray in everything. there are times that i’m level and there are times that i’m not.""

read a personal exploration of mania, a symptom of bipolar disorder, and how it affects decisions and relationships. https://t.co/1tg4snyuz8",TimetoChange,[],2019-07-05 11:54:59+00:00,456,1564
Kazzer7star,"""bipolar is not a light switch. there are shades of gray in everything. there are times that i’m level and there are times that i’m not.""

read a personal exploration of mania, a symptom of bipolar disorder, and how it affects decisions and relationships. https://t.co/1tg4snyuz8",TimetoChange,[],2019-07-05 11:54:40+00:00,479,390
TimetoChange,"""bipolar is not a light switch. there are shades of gray in everything. there are times that i’m level and there are times that i’m not.""

read a personal exploration of mania, a symptom of bipolar disorder, and how it affects decisions and relationships. https://t.co/1tg4snyuz8",no retweet username,[],2019-07-05 11:51:58+00:00,290332,31873
HunHo7,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 11:48:41+00:00,4342,4994
IanMcEwan20,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 11:46:11+00:00,10532,10658
EmotionalLife,bipolar disorder friendships https://t.co/g8hkgrigzw #bipolar #depression https://t.co/xw0168g7al,PsychCentral,"[{'text': 'Bipolar', 'indices': [71, 79]}, {'text': 'Depression', 'indices': [80, 91]}]",2019-07-05 11:45:36+00:00,20436,1035
bhardwaaj_sandy,bipolar disorder friendships https://t.co/g8hkgrigzw #bipolar #depression https://t.co/xw0168g7al,PsychCentral,"[{'text': 'Bipolar', 'indices': [71, 79]}, {'text': 'Depression', 'indices': [80, 91]}]",2019-07-05 11:44:16+00:00,263,137
PsychCentral,bipolar disorder friendships https://t.co/g8hkgrigzw #bipolar #depression https://t.co/xw0168g7al,no retweet username,"[{'text': 'Bipolar', 'indices': [53, 61]}, {'text': 'Depression', 'indices': [62, 73]}]",2019-07-05 11:42:35+00:00,223447,2731
speaksout_world,"@halsey isn’t afraid to speak openly about #bipolar disorder. in addition to boldly sharing her struggles with the world, she’s also doing something about it. after all, this is a health problem, not a sign of weakness. #courage #speaksout

https://t.co/fdkxlfyw5z https://t.co/okbcb7la5p",no retweet username,"[{'text': 'bipolar', 'indices': [43, 51]}]",2019-07-05 11:30:32+00:00,90,33
A1lightingmag,"an art installation entitled blackout, uses lighting to highlight the artist mig burgess' experience of living with bipolar disorder, receiving great support from the industry including robe: https://t.co/cs8xwbqwyr @robelighting #lighting #lights #installation #bipolardisorder https://t.co/g5r7ugzm81",no retweet username,[],2019-07-05 11:19:36+00:00,10910,1190
BoogWinchester,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 11:12:15+00:00,1429,1953
corcoran_lyn,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 11:00:02+00:00,70,411
dataevan,our @cathymrgn @pharmacydupp @fbmh_uom presents #mobilise  early signals of bipolar disorder  using #cprd @sapcacuk #our @cathymrgn @pharmacydupp @fbmh_uom @cizcg presents #mobilise work on early signals prior to bipolar disorder diagnosis using #cprd @sapcacuk #sapcasm https://t.co/tqgmpxlbvx,hayley_gorton,"[{'text': 'MOBILISE', 'indices': [67, 76]}, {'text': 'CPRD', 'indices': [119, 124]}, {'text': 'Our', 'indices': [135, 139]}]",2019-07-05 10:51:57+00:00,1256,900
kurokawa_masiro,"ライトノベル棚の現況です。

重版も決定した、ga文庫 佐伯さん『お隣の天使様にいつの間にか駄目人間にされていた件』も朗らかに展開中です。
かわいいpop、和武はざのさんによる紹介漫画も併置しておりますので是非ご覧ください〜 https://t.co/scxh69v6ir",bp1_itabashi,[],2019-07-05 10:47:57+00:00,163,235
NOA23501096,"ライトノベル棚の現況です。

重版も決定した、ga文庫 佐伯さん『お隣の天使様にいつの間にか駄目人間にされていた件』も朗らかに展開中です。
かわいいpop、和武はざのさんによる紹介漫画も併置しておりますので是非ご覧ください〜 https://t.co/scxh69v6ir",bp1_itabashi,[],2019-07-05 10:44:50+00:00,145,379
YOH_enjoy14,"ライトノベル棚の現況です。

重版も決定した、ga文庫 佐伯さん『お隣の天使様にいつの間にか駄目人間にされていた件』も朗らかに展開中です。
かわいいpop、和武はざのさんによる紹介漫画も併置しておりますので是非ご覧ください〜 https://t.co/scxh69v6ir",bp1_itabashi,[],2019-07-05 10:41:02+00:00,2381,3588
janne_yuki,"ライトノベル棚の現況です。

重版も決定した、ga文庫 佐伯さん『お隣の天使様にいつの間にか駄目人間にされていた件』も朗らかに展開中です。
かわいいpop、和武はざのさんによる紹介漫画も併置しておりますので是非ご覧ください〜 https://t.co/scxh69v6ir",bp1_itabashi,[],2019-07-05 10:39:55+00:00,249,230
saeki_narou,"ライトノベル棚の現況です。

重版も決定した、ga文庫 佐伯さん『お隣の天使様にいつの間にか駄目人間にされていた件』も朗らかに展開中です。
かわいいpop、和武はざのさんによる紹介漫画も併置しておりますので是非ご覧ください〜 https://t.co/scxh69v6ir",bp1_itabashi,[],2019-07-05 10:39:14+00:00,57041,215
boscoez,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 10:36:25+00:00,1156,1191
cathymrgn,our @cathymrgn @pharmacydupp @fbmh_uom presents #mobilise  early signals of bipolar disorder  using #cprd @sapcacuk #our @cathymrgn @pharmacydupp @fbmh_uom @cizcg presents #mobilise work on early signals prior to bipolar disorder diagnosis using #cprd @sapcacuk #sapcasm https://t.co/tqgmpxlbvx,hayley_gorton,"[{'text': 'MOBILISE', 'indices': [67, 76]}, {'text': 'CPRD', 'indices': [119, 124]}, {'text': 'Our', 'indices': [135, 139]}]",2019-07-05 10:35:41+00:00,141,270
DorothyBrunton,https://t.co/dfzqi0fb7y,no retweet username,[],2019-07-05 10:33:15+00:00,539,2698
Rw_Psychology,"today the psycho education has been provided to the patients with bipolar disorder's.""bipolar disorder is a brain disorder that causes unusual shifts in mood,energy,activity levels and the ability to carry out day to day tasks"" said psychiatrist&amp;psychotherapist dr.musoni emmanuep https://t.co/iszese45vm",RwinkwavuO,[],2019-07-05 10:31:26+00:00,837,97
memphis3577,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 10:15:41+00:00,872,1327
wilmadog09,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 10:10:59+00:00,8055,7366
oakleighRover,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 10:05:35+00:00,1513,1762
AhmdAlish,مرضي هو bipolar-disorder type2 وده مشكلته الأساسية نوبات الاكتئاب، نوبات الهوس الخفيف او المرح او hypomania بتبقى creative productive hypomania بتخليك أكثر ثقة وانطلاق وابداع، مشكلتها الوحيدة ان بدون علاج ممكن تاخد قرارات اندفاعية تندم عليها، مش عارف ايه علاقة ده برأي أو موقف هنا,no retweet username,[],2019-07-05 10:04:17+00:00,103377,1323
JackelynBanan,"@brunosdarkside i am a suffer of bipolar depression/ manic depressive disorder. you may think i am crazy, i am a suffer of #mentalillness   #becareful #feelingshurt",no retweet username,[],2019-07-05 10:00:34+00:00,1357,3476
am_sheffgenet,"what is causing this rash in a man with bipolar disorder?

https://t.co/i2xhzdhauh https://t.co/yeb1n7bxzx",PMJ_BMJ,[],2019-07-05 09:55:12+00:00,2462,3742
Hashi6001,@necoonsen ストレスたまります…今日もbp1さんと意思疎通が上手くいかなくて、彼女の資料修正待ちの状態で止めてた仕事が、プロパーさんから「まだ展開てないの？」と聞かれ、彼女が「直したって言いましたよね」って。さすがに「それは聞いてないですけど」と答えましたが、私のせいになってる感じで辛いです。,no retweet username,[],2019-07-05 09:49:53+00:00,2275,593
SarahDallaghan,bipolar disorder is characterised by periods of low (depressed) or high (elated) mood separated by periods of normal mood. one can lead a healthy and productive life once the illness is effectively treated. find out more about its effects and how to cope: https://t.co/utzb2iil3w https://t.co/v7h5y1dz4y,Aware,[],2019-07-05 09:48:10+00:00,5212,5252
hayley_gorton,our @cathymrgn @pharmacydupp @fbmh_uom presents #mobilise  early signals of bipolar disorder  using #cprd @sapcacuk #our @cathymrgn @pharmacydupp @fbmh_uom @cizcg presents #mobilise work on early signals prior to bipolar disorder diagnosis using #cprd @sapcacuk #sapcasm https://t.co/tqgmpxlbvx,no retweet username,"[{'text': 'MOBILISE', 'indices': [48, 57]}, {'text': 'CPRD', 'indices': [100, 105]}]",2019-07-05 09:47:24+00:00,3565,4998
scarbro8,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 09:39:11+00:00,1533,1323
necoonsen,@hashi6001 もう一人経験者だけどミス多い人いませんでしたっけ。あとbp1ってバイパーフェイズ1みたい。,no retweet username,[],2019-07-05 09:38:40+00:00,1643,280
we_preexist,"many health insurers regard bipolar disorder, a brain disorder that causes shifts in mood, as a pre-existing condition. it affects at least 1.4 million americans, or 4.4% of adults in the country. if the gop repeals the aca, these people could lose their health care.",no retweet username,[],2019-07-05 09:37:46+00:00,2645,0
jacqui703,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 09:37:46+00:00,18018,11350
Hashi6001,@necoonsen 分かりやすいように分けました。bp1は発達障害持ちと思われる人、bp2は今月から新しく来た人。,no retweet username,[],2019-07-05 09:37:40+00:00,2275,593
martynwarwick,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 09:36:07+00:00,7104,6976
imthefatherbear,"“quetiapine is an atypical antipsychotic used for the treatment of schizophrenia, bipolar disorder, and major depressive disorder.” i’m so f-cking high right now. 🚬 https://t.co/zkjengie4d",no retweet username,[],2019-07-05 09:35:14+00:00,560,331
JustMeBeingMe4,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 09:30:03+00:00,14378,12427
MALSWAR,"bipolar disorder medication

https://t.co/kusnho0emt https://t.co/h2rby5hj09",no retweet username,[],2019-07-05 09:19:19+00:00,22421,1849
someonegeta_med,"platonic!queen x reader
4+1 reader got bipolar disorder and queen go thru their mood swings and hallucinations
https://t.co/hfkjxdt9om",no retweet username,[],2019-07-05 09:16:08+00:00,8,27
Healthfolkscom,"#bipolar disorder in #adolescents - signs, and symptoms:
for more health tips: https://t.co/e2rrkseuhb
#depressivesymptoms #manicsymptoms #severeheadache #irritablemood #health #healthfolks #healthcare #healthtips #healthbenefits
like and follow : https://t.co/g4gcdgxecx https://t.co/8unxikorpe",no retweet username,"[{'text': 'Bipolar', 'indices': [0, 8]}, {'text': 'Adolescents', 'indices': [21, 33]}]",2019-07-05 09:14:58+00:00,102,293
SallyMos,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 09:12:19+00:00,3796,4684
coffreclef,"portes blindées de maison stylea s
bloc-porte certifiée a2p bp1, serrure certifiée a2p 1 étoile...
remise spéciale de 10%
#ete2019 #fichet #porte #stylea #securite #cambriolage #protection
https://t.co/fyv2whyakm https://t.co/umwnidxvff",no retweet username,[],2019-07-05 09:06:42+00:00,157,65
BernadetteB1961,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 08:59:15+00:00,5087,4307
Pamos19,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 08:52:50+00:00,2176,2042
MickyBTFC62,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 08:52:18+00:00,8006,8645
_JD_Black,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 08:50:24+00:00,30007,27938
mikecoulson48,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 08:50:00+00:00,25634,20025
GodIsPEACEnLUV,the same thing happened in 2003 i had a 3.5 g.p.a. then i became bipolar and my g.p.a dropped again as i battled mania and depression. truth be told had i not been ill i would have already finished my college education and been a working professional making six figures,no retweet username,[],2019-07-05 08:26:49+00:00,552,1442
aotllcug,how to bypass tecno pop 2 frp (b1 &amp; bp1) https://t.co/clziekmc8y https://t.co/x3inmdtwtl,no retweet username,[],2019-07-05 08:10:00+00:00,4443,4967
harrison_alan,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:59:02+00:00,1512,1559
MickSterl_1,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:56:04+00:00,8042,8383
NorWesternCrow,"@cosmic_wyrm you don't have to get mania, bipolar type 2 is cycling between depression &amp; hypomania. or it could be cyclothymia.",no retweet username,[],2019-07-05 07:49:43+00:00,536,560
delia72_delia,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:45:41+00:00,3746,4908
celtjules66,@celtjules66 bipolar disorder used to be called manic depression my sister had it julie it eventually took her life after yrs &amp; yrs of living with it julie,redflag3rd,[],2019-07-05 07:43:31+00:00,29422,21235
729CapePulpit,"this coming monday, #leef! talks to marie du toit; an artist and full-time champion of bipolar mood disorder awareness. tune in at 10:15am with presenter wanda bam on 729am or listen to our live stream https://t.co/homurqkbso

#radiocapepulpit #bipolar https://t.co/euyrjrslo5",no retweet username,"[{'text': 'LEEF', 'indices': [20, 25]}]",2019-07-05 07:41:23+00:00,2261,1111
David4rds,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:37:23+00:00,3681,4431
all4women,a personal perspective on living with bipolar disorder  https://t.co/jnitwswx2q https://t.co/s60kxaqhcs,no retweet username,[],2019-07-05 07:29:03+00:00,9206,1529
redflag3rd,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:23:01+00:00,12889,12304
redflag3rd,@celtjules66 bipolar disorder used to be called manic depression my sister had it julie it eventually took her life after yrs &amp; yrs of living with it julie,no retweet username,[],2019-07-05 07:22:58+00:00,12889,12304
MedsLib,"seroquel (remedyrepack inc.): 

seroquel is an atypical antipsychotic indicated for the treatment of: schizophrenia (1.1) bipolar i disorder manic episodes (1.2) bipolar disorder, depressive episodes (1.2) 1.1…

https://t.co/vplgemxoze https://t.co/ck15uzwlgu",no retweet username,[],2019-07-05 07:19:15+00:00,90,0
aza13200,"portes blindées de maison forstyl s
bloc-porte : certifié a2p bp1, serrure : certifiée a2p 1 étoile
remise spéciale de 10%
#ete2019 #fichet #porte #forstyl #securite #cambriolage #protection
https://t.co/xwo3keo01g https://t.co/lmbsmtqxcm",coffreclef,[],2019-07-05 07:18:31+00:00,447,417
jkingtheillest,"doctor 👨🏽‍⚕️ say it’s bipolar disorder, he diagnosing me wrong. 

it’s obvious depressin’ countin’ blue faces 💵.  

👁💰👁 https://t.co/tpohcrrbg0",PeeWeeDaPlug,[],2019-07-05 07:09:26+00:00,348,1266
gletherby,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:06:16+00:00,29407,12527
BSEYoga,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 07:01:50+00:00,4413,4551
imthekwonforyoo,"i'm all fired up &amp; i want to make a vlog abt bipolar disorder, specifically my journey. but yeah, sort of having second thoughts bec i'm feeling hypomanic rn &amp; this might just be the voice of my mania telling me to do things. lol.",no retweet username,[],2019-07-05 07:00:39+00:00,809,773
oneillca71,bipolar disorder is characterised by periods of low (depressed) or high (elated) mood separated by periods of normal mood. one can lead a healthy and productive life once the illness is effectively treated. find out more about its effects and how to cope: https://t.co/utzb2iil3w https://t.co/v7h5y1dz4y,Aware,[],2019-07-05 06:56:27+00:00,79,240
tekashi__20,"doctor 👨🏽‍⚕️ say it’s bipolar disorder, he diagnosing me wrong. 

it’s obvious depressin’ countin’ blue faces 💵.  

👁💰👁 https://t.co/tpohcrrbg0",PeeWeeDaPlug,[],2019-07-05 06:53:06+00:00,140,576
PeeWeeDaPlug,"doctor 👨🏽‍⚕️ say it’s bipolar disorder, he diagnosing me wrong. 

it’s obvious depressin’ countin’ blue faces 💵.  

👁💰👁 https://t.co/tpohcrrbg0",no retweet username,[],2019-07-05 06:47:22+00:00,23394,728
HanDusty12,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 06:42:17+00:00,6157,5645
patrickpanda01,"we are grateful to @theajmendez for her willingness to open up about her experience with bipolar disorder.

#myyoungerself is an anti-stigma campaign by the child mind institute https://t.co/a0zw6gf4rp",childmindinst,[],2019-07-05 06:39:51+00:00,1280,4053
Dr_Mike_FP,"@krcworld @cbdmason @stephan70943560 @michael18776057 @peter_grinspoon as for the psychosis issue, one has to be careful to not use sativa strains if they have anxiety or bipolar disorder, as it can make anxiety/mania worse. those folks need to stick to indica strains. myrcene (a commmon terpene) is what's responsible for indica's anxiolytic effects",no retweet username,[],2019-07-05 06:34:04+00:00,346,607
osrg_rc,"@shimo0331 @ka74_tk_bp1 私も遅れたけど、おめでとー！
またみんなで一緒に遊ぼ☺️",no retweet username,[],2019-07-05 06:08:31+00:00,66,132
yoh_say,"so many people have bipolar!

#bipolardisorder #bipolar #bipolarawareness #manicdepression #bipolar1 #bipolar2 #cyclothymia #cyclothymicdisorder #bp1 #bp2 #bipolartype1 #bipolartype2 #mentalhealth #mentalillness #mania #depression #anxiety #mixedepisode @mhiir_14 https://t.co/a8wbb0ph9q",BipolarSANH,"[{'text': 'bipolardisorder', 'indices': [47, 63]}, {'text': 'Bipolar', 'indices': [64, 72]}, {'text': 'BipolarAwareness', 'indices': [73, 90]}, {'text': 'ManicDepression', 'indices': [91, 107]}, {'text': 'Bipolar1', 'indices': [108, 117]}, {'text': 'Bipolar2', 'indices': [118, 127]}]",2019-07-05 06:07:58+00:00,78,128
Aware,bipolar disorder is characterised by periods of low (depressed) or high (elated) mood separated by periods of normal mood. one can lead a healthy and productive life once the illness is effectively treated. find out more about its effects and how to cope: https://t.co/utzb2iil3w https://t.co/v7h5y1dz4y,no retweet username,[],2019-07-05 06:00:00+00:00,23356,496
paula48012820,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 05:34:43+00:00,933,1088
scotslassnow,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",celtjules66,[],2019-07-05 05:34:25+00:00,2665,3407
celtjules66,"thread- it’s only in very recent years that mental health issues have been spoken about openly and people with these issues have been able to talk about it.
i suffer from bipolar disorder, and have done for many years.
it’s taken a long time for me to accept it and admit it.1/",no retweet username,[],2019-07-05 05:29:34+00:00,29422,21235
KharismaWulanD,"jadi inget. pernah cek kesehatan mental karena sangking bingungnya ""aku kenapa."" dan hasilnya 40%depression ; 43% mania; 50% bipolar disorder; 43% ptsd 😊.

kalo yang ada aku gimana sehari hari, aku sehari hari normal aja, ketawa tawa, berudaha jadi baik. hehehehe.",no retweet username,[],2019-07-05 05:24:58+00:00,574,607
akilakiseki,"lv66風エルフ山賊1.0h：経験値1.1882％、299，547アデナ。
赤p消費：0（なし
ドロップ：gp17，ggp5，bp1,刻印箱1,ブーツ1,グラディウス2

エルフの放置狩場の最強狩場。レアが望めないのと経験値が低めなのが問題だがpotなしで永遠にオートできるのは最高ですね。さっきの海底はなんだったのか",no retweet username,[],2019-07-05 05:06:27+00:00,234,187
theanxietyfiles,smoking increases odds of repeated suicide attempt in people with bipolar disorder https://t.co/cnpyi28kau https://t.co/8s5a7uh3yh,no retweet username,[],2019-07-05 05:05:09+00:00,399,452
kewangan4u,"good news🎉🎉

aia merupakan company insurans pertama di malaysia yg cover kesihatan mental

antara 6 kategori mental health condition:-

1) depression
2)postpartum depression
3)obsessive compulsive
4)schizophrenia
5)bipolar disorder 
6)tourette syndrome https://t.co/63b89yeohg",no retweet username,[],2019-07-05 04:19:48+00:00,65,30
egois_t0,"ブログ更新しました(*^_^*)
双極症、人間関係を失った軽躁の再発が怖い。「過剰に」不安になることの是非。 https://t.co/eaag2attgi https://t.co/nyzwcn60ed",sakura_tnh,[],2019-07-05 04:11:52+00:00,59,126
SHiMO0331,@ka74_tk_bp1 遅くなったけどおめでとう❣️🎂,no retweet username,[],2019-07-05 03:42:34+00:00,420,426
Hashi6001,bp1さんの仕事のやり方が理解できない。何がやりたいのか、何をやらなければならないのか、どうやったら早く終わるのか、の内のやりたいことしか伝わってこない。で、俺に何をやって欲しいのか分からなくて、いつも通りの「じゃあいいです」と言われる一歩手前まで来たので、もう今日は早く帰るわ…,no retweet username,[],2019-07-05 03:35:24+00:00,2275,593
Cadabamshosp,"it never too late to be what you might have been. get help for bipolar.  
learn more: https://t.co/nnln7xlzy7
call us: +91 97414 76476
#bipolardisorder #bipolartreatment #cadabamshospitals #bipolarsigns #bipolarsymptoms https://t.co/yswyvmipnn",no retweet username,[],2019-07-05 03:30:08+00:00,211,759
Monash_FMNHS,studies suggest that up to 40% of bipolar disorder patients are initially misdiagnosed.  @ccsmonash researchers have now developed a new tool to help identify bi-polar or major depressive disorders  #changeit https://t.co/uqdtqfh6fc https://t.co/3pkcpkpjvp,no retweet username,[],2019-07-05 03:30:05+00:00,6091,1439
H19303055,@reem_bp1 ماعرف وشلون اصوت 💔💔,no retweet username,[],2019-07-05 03:14:00+00:00,0,3
__aaliyah1995,how bipolar disorder can make us believe things that aren’t real: [https://t.co/glvsjkdlnx] via @bphopemag https://t.co/pgbftuqouv,MentalHealthAm,[],2019-07-05 02:29:58+00:00,1327,4641
__aaliyah1995,3 simple ways to explain bipolar disorder to others: [https://t.co/coulytmx2p] via @bphopemag https://t.co/w5fv2uz5ps,MentalHealthAm,[],2019-07-05 02:29:41+00:00,1327,4641
